recnum,trans_date,docket_no,regist_no,date_occurrence,locat_near,location,acft_make,acft_model,second_acft_regno,time_occur,acc_inc_class,locat_state_terr,acft_make_code,acft_model_code,engin_make,engin_model,type_craft,landing_gear,wgt_cat,no_engines,type_power,acft_adamg,fire_aftr_impt,fuel_type,type_operator,kind_fly_gena,name_comm_carr,operation_type,accident_type1,operation_phase1,accident_type2,operation_phase2,alt_of_occ,recv_alt,aircraft_speed,operator,forced_landing,emergency,recov_loss,oxy_systm,paraachute,light_cond,type_weathr,wethr_brief,wethr_forcast,flight_plan,instrm_approh,air_equt_inst_flt,airpt_proix,airpt_acc_dirt,lat_dist,airport_class,airport_name,elev_airpt,runwy_comp,runwy_cond,runwy_lite,runwy_hazz,runwy_barr,tower_unicom,runway_ln,depart_pt,lastpln_depart,inten_destin,gndele_accsite,terrain_typ,miss_aircft,airspace_seg,pilot_involed1,pilot_involed2,hours_total_pilot1,hours_total_pilot2,hours_in_type_pilot1,hours_in_type_pilot2,age_pilot1,age_pilot2,medical_cert_pilot1,medical_cert_pilot2,rating_1,rating_2,rated_aircraft_1,rated_aircraft_2,certificate_pilot1,certificate_pilot2,occupation_1,occupation_2,at_controls,cause_factor_1p,cause_factor_1m,cause_factor_1s,cause_factor_2p,cause_factor_2m,cause_factor_2s,cause_factor_3p,cause_factor_3m,cause_factor_3s,cause_factor_4p,cause_factor_4m,cause_factor_4s,cause_factor_5p,cause_factor_5m,cause_factor_5s,cause_factor_6p,cause_factor_6m,cause_factor_6s,cause_factor_7p,cause_factor_7m,cause_factor_7s,cause_factor_8p,cause_factor_8m,cause_factor_8s,cause_factor_9p,cause_factor_9m,cause_factor_9s,cause_factor_10p,cause_factor_10m,cause_factor_10s,injury_index,pilot_fatal,pilot_serious,pilot_minor,pilot_none,pilot_unknown,pilot_totals,co_pilot_fatal,co_pilot_serious,co_pilot_minor,co_pilot_none,co_pilot_unknown,co_pilot_totals,dual_student_fatal,dual_student_serious,dual_student_minor,dual_student_none,dual_student_unknown,dual_student_totals,hull_loss,chk_pilot_fatal,chk_pilot_serious,chk_pilot_minor,chk_pilot_none,chk_pilot_unknown,chk_pilot_totals,flt_engn_fatal,flt_engn_serious,flt_engn_minor,flt_engn_none,flt_engn_unknown,flt_engn_totals,navigtr_fatal,navigtr_serious,navigtr_minor,navigtr_none,navigtr_unknown,navigtr_totals,cabin_attn_fatal,cabin_attn_serious,cabin_attn_minor,cabin_attn_none,cabin_attn_unknown,cabin_attn_totals,extra_crew_fatal,extra_crew_serious,extra_crew_minor,extra_crew_none,extra_crew_unknown,extra_crew_totals,passengers_fatal,passengers_serious,passengers_minor,passengers_none,passengers_unknown,passengers_totals,total_abrd_fatal,total_abrd_serious,total_abrd_minor,total_abrd_none,total_abrd_unknown,total_abrd_totals,other_airc_fatal,other_airc_serious,other_airc_minor,other_airc_none,other_airc_unknown,other_airc_totals,other_grnd_fatal,other_grnd_serious,other_grnd_minor,other_grnd_none,other_grnd_unknown,other_xxxx_totals,bi_fligt_rev,recency_expr,comm_plt_prof,runway_used,grand_total_fatal,grand_total_serious,grand_total_minor,grand_total_none,grand_total_unknown,grand_total_totals,faa_persnl_fatal,_source_file,_ingested_at
812,1965-09-03 00:00:00,2 0551,N508A,1964-09-12 00:00:00,,WILLITS CALIF,BELLANCA,1419,,1325,A,05,056,01,12,09,A,A,A,1,A,S,,,D,B0,,,J,EF,NB,EJ,,,,,,,,,,B,A,,,A,,,A,,Z,A,WILLITS MUNICIPAL,02000,A,Y,,,,,03000,,,,,,,,A,,ZA,,00030A,,46A,,FA,,AA,,,,AA,,YA,,A,64,A,46,64,B,07,,,,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
813,1965-09-03 00:00:00,2 0552,N6534B,1964-09-05 00:00:00,N,HURON S DAK,MOONEY,M20,,1715,A,41,101,02,20,24,A,A,A,1,A,D,,,D,B0,,,N0,EB,,,,,,,,,,,,B,A,,,A,,,N,,,,,,,,,,,,,,,,01280,D,,,A,,00535A,,00520A,,34A,,CA,,AA,,,,AA,,YA,,A,64,A,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
814,1966-06-08 00:00:00,2 0553,N6131H,1964-09-13 00:00:00,,JONESBORO TENN,PIPER,J3C,,1445,A,42,124,05,20,06,A,A,A,1,A,S,,,D,B0,,,Q,C1,,,,,,,,,,,,B,A,,,A,,,A,,Z,E,DECKER FARM,01505,C,Y,,,,,01600,,,,,,,,A,,00450A,,00015A,,54A,,FA,,AA,,,,AA,,YA,,A,64,A,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
815,1965-01-26 00:00:00,2 0554,N25803,1964-09-13 00:00:00,,GUTHRIE OKLA,PIPER,J3,,1430,A,36,124,04,20,06,A,A,A,1,A,N,,,D,B0,,,W,A1,,,,,,,,,,,,B,A,,,A,,,A,,Z,A,GUTHRIE,01075,A,Y,,,,,Z,,,,,,,,A,,00500A,,00050A,,31A,,CA,,MA,,YA,,BA,,YA,,A,68,A,K9,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,2,0,PRE1982.MDB,2026-04-14 02:19:16.142676
816,1965-01-26 00:00:00,2 0555,N6759T,1964-09-14 00:00:00,,FARMINGTON NM,CESSNA,310D,,1335,A,31,039,22,20,28,A,A,A,2,A,M,,,B,B3,,,W,A1,,,,,,,,,,,,B,A,,,A,,,A,,Z,A,FARMINGTON,05503,A,A,,,,,Z,,,,,,,,A,,15000A,,00095A,,47A,,BA,,MA,,YA,,FA,,GA,,A,68,A,K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,4,0,5,0,PRE1982.MDB,2026-04-14 02:19:16.142676
817,1965-09-03 00:00:00,2 0556,N4674H,1964-09-18 00:00:00,,WETUMKA OKLA,PIPER,PA15,,1520,A,36,124,17,20,11,A,A,A,1,A,S,,,D,B0,,,M0,D8,,,,,,,,,,,,B,A,,,A,,,N,,,,,,,,,,,,,,,,00770,D,,,A,,00500A,,00010A,,29A,,CA,,AA,,,,AA,,YA,,A,64,A,53,88,A,14,,,,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
818,1966-06-08 00:00:00,2 0557,N34132,1964-09-20 00:00:00,,FORTVILLE IND,COMMONWEALT,H185,,1730,A,14,044,01,20,11,A,A,A,1,A,S,,,D,B1,,,NB,C4,E,C4,,,,,,,,,,B,A,,,A,,,A,,Z,E,BEYERS FIELD,00900,C,Y,,,,,02640,,,,,,,,A,,00039A,,00008A,,40A,,CA,,AA,,,,AA,,EA,,A,64,C,15,64,C,33,64,C,80,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
819,1966-02-19 00:00:00,2 0558,N9043B,1964-09-20 00:00:00,,COLUMBIA ILL,CHAMPION,7FC,,1430,A,13,003,12,20,12,A,A,A,1,A,D,,,F,DB,,,N0,EB,,,,,,,,,,,,B,A,,,A,,,A,,Z,F,COLUMBIA J B,00408,C,Y,,,,,03000,,,,,,,,A,,00350A,,00030A,,24A,,BA,,PA,,YA,,FA,,YA,,A,64,A,15,64,A,07,,,,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
820,1965-01-26 00:00:00,2 0559,N2045K,1964-09-21 00:00:00,,SAPULPA OKLA,LUSCOMBE,8E,,1000,A,36,089,03,20,11,A,A,A,1,A,S,,,D,B0,,,M0,EB,N1,EF,,,,,E,,,,,B,B,N,A,A,,X,N,,,,,,,,,,,,,,,,00650,D,,,A,,00248A,,ZA,,64A,,FA,,AA,,YA,,BA,,YA,,A,64,C,04,64,C,29,64,J,33,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
821,1966-02-19 00:00:00,2 0560,N27082,1964-09-27 00:00:00,,HOLLISTER ID,SCHWEIZER,126A,,1330,A,12,142,04,,,C,A,A,0,,D,,,M,B1,,,Q,D1,,,,,,,,,,,,B,A,,,A,,,N,,,,,,,,,,,,,,,,Z,Z,,,A,,00417A,,00025A,,53A,,IA,,AA,,YA,,BA,,YA,,A,64,A,16,64,A,23,,,,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
822,1965-01-26 00:00:00,2 0561,N6148Z,1964-09-28 00:00:00,,CLARK COUNTY NEV,PIPER,PA25,,1845,A,28,124,26,12,06,A,A,A,1,A,D,,,C,DE,,,N1,DC,,,,,,,,,,,,C,A,,,A,,,N,,,,,,,,,,,,,,,,07200,A,,,A,,00900A,,00900A,,37A,,BA,,AA,,YA,,CA,,EA,,A,64,A,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
823,1966-06-14 00:00:00,2 0562,N2291N,1964-10-04 00:00:00,,BEAVERTON OREGON,CESSNA,140,,1720,A,37,039,10,20,11,A,A,A,1,A,S,,,M,B1,,,G,EE,,,,,,,,,,,,B,A,,,A,,,A,,Z,F,"BEAVERTON,BERNARD",00201,Y,,,,,Z,,,,,,,,,A,,00160A,,00080A,,33A,,FA,,AA,,YA,,BA,,YA,,A,82,A,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
824,1965-01-26 00:00:00,2 0563,N4066D,1964-10-09 00:00:00,,REDDING CALIF,CESSNA,182,,1905,A,05,039,17,20,26,A,A,A,1,A,D,,,B,B2,,,J,EF,N0,EJ,,,,,,,,,,C,A,,,A,,,A,P,,F,BENTON FIELD,00719,A,Y,,,,,,,,,,,,,A,,00109A,,00019A,,31A,,CA,,AA,,YA,,BA,,YA,,A,64,A,45,64,B,07,,,,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,1,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
825,1966-08-05 00:00:00,2 0564,N8461E,1964-02-18 00:00:00,,MOAB UTAH,BELL,47G-3,,1000,A,44,024,03,04,15,B,E,A,1,A,S,,,F,CG,,,G,EH,,,,,,,,,,,,B,A,,,A,,,H,G,,,,,,,,,,,,,,,05000,D,,,A,,02500A,,01500A,,31A,,BA,,TA,,YA,,CA,,GA,,,64,A,25,64,A,23,82,J,H,,,,,,,,,,,,,,,,,,,,,,N,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
826,1965-06-23 00:00:00,2 0565,N5606Z,1964-10-11 00:00:00,,WISCASSET ME,PIPER,PA22,,0100,A,19,124,23,12,04,A,A,A,1,A,D,,,M,B0,,,K,EB,N1,EB,,,,,,,,,,D,A,,,A,,,F,G,Z,F,WISCASSET,00052,A,Y,,,,,02800,,,,00052,H,,,A,,01200A,,ZA,,48A,,BA,,IA,,YA,,CA,,YA,,A,64,C,53,64,3,66,,,,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
827,1965-07-27 00:00:00,2 0566,N39268,1964-10-11 00:00:00,,SAVANNAH TENN,TAYLORCRAFT,BC12D,,1200,A,42,157,05,20,08,A,A,A,1,A,D,,,D,B0,,,Q,EA,,,,,,,,,,,,B,A,,,A,,,A,,Z,A,SAVANNAH,00480,A,Y,,,,,03500,,,,,,,,A,,ZA,,ZA,,37A,,CA,,AA,,ZA,,AA,,YA,,A,64,A,16,88,A,14,,,,,,,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
828,1965-01-26 00:00:00,2 0567,N6542U,1964-10-16 00:00:00,,BIRMINGHAM MICH,MOONEY,M20C,,1600,A,22,101,03,12,09,A,A,A,1,A,D,,,F,B2,,,Q,EJ,,,,,,,,,,,,B,A,,,A,,,F,C,Z,F,BERZ,00730,A,Y,,,,,03200,,,,,,,,A,,00150A,,00140A,,34A,,FA,,AA,,YA,,BA,,YA,,A,64,A,49,64,J,07,,,,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
829,1966-02-19 00:00:00,2 0568,N94308,1964-10-18 00:00:00,,LIVERMORE CALIF,FORNEY,415C,,1400,A,05,063,01,20,11,A,A,A,1,A,N,,,D,B0,,,W,A1,,,,,,,,,,,,B,A,,,A,,,A,,,F,SKY RANCH,00442,,,,,,,,,,,,,,,A,,00500A,,00150A,,38A,,CA,,AA,,YA,,BA,,YA,,A,64,A,34,68,A,K4,88,A,06,,,,,,,,,,,,,,,,,,,,,,C,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
830,1965-01-26 00:00:00,2 0569,N4203B,1964-10-20 00:00:00,,MONTAUK NY,AERO COMM,560,,1140,A,32,002,01,12,16,A,A,A,2,A,D,,,D,B0,,,R1,A2,,,,,,,,,,,,B,A,,,A,,,A,,Z,F,SKY PORTEL,Z,Z,Z,,,,,Z,,,,,,,,A,,02400A,,00250A,,33A,,FA,,MA,,YA,,BA,,BA,,A,88,A,AC,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
831,1966-06-08 00:00:00,2 0570,N4750Z,1964-10-30 00:00:00,,PILOT NC,PIPER,PA22,,1715,A,33,124,23,12,04,A,A,A,1,A,S,,,D,B1,,,K,EB,N0,EB,,,,,,,,,,B,A,,,A,,,A,,Z,E,PERRY,00260,C,Y,,,,,01200,,,,,,,,A,,00026A,,00026A,,48A,,CA,,AA,,,,AA,,YA,,A,64,C,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
832,1966-02-19 00:00:00,2 0571,N8824F,1964-08-27 00:00:00,,NEW ORLEANS LA,HUGHES,269A,,1830,A,18,077,01,12,09,B,E,A,1,A,S,,,F,A0,,,G,EE,,,,,,,,,,,,B,A,,,A,,,A,,Z,F,LAKEFRONT,00010,C,Y,,,,,Z,,,,,,,,A,C,03273A,07173C,00005A,00004C,31A,36C,BA,AC,TA,GC,YA,XC,GA,GC,GA,GC,A,64,A,25,88,J,85,,,,,,,,,,,,,,,,,,,,,,,,,N,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
833,1969-06-24 00:00:00,2 0572,N8206P,1964-03-26 00:00:00,N,ALLIANCE NEBR,PIPER,PA-24,,1220,A,27,124,25,12,20,A,A,A,1,A,D,,,F,B0,,,S0,D1,M1,D9,Z,,,,,,,,,B,A,P,A,H,,Y,N,,,,,,,,,,,,,,,,04370,D,,,A,,00680A,,00004A,,40A,,EA,,MA,,YA,,CA,,ZA,,A,64,C,04,82,L,L,82,L,M,88,J,49,88,J,94,64,3,33,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
834,1966-07-07 00:00:00,2 0573,N53089,1964-07-17 00:00:00,N,DOS PALOS CALIF,BOEING,A75,N56752,0620,A,05,027,15,39,07,A,A,A,1,A,S,,,C,CB,,,L2,EF,,,,,,,,,,,,B,A,,,A,,,A,,,G,,00250,D,Y,,,,,05200,,,,,,,,A,,06700A,,06700A,,44A,,BA,,AA,,YA,,CA,,GA,,A,64,A,14,88,A,22,68,A,K0,,,,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,,,,,1,0,1,0,0,2,0,PRE1982.MDB,2026-04-14 02:19:16.142676
835,1966-09-13 00:00:00,2 0573,N56752,1964-07-17 00:00:00,N,DOS PALOS CALIF,BOEING,A75,N53089,0620,A,05,027,15,39,07,A,A,A,1,A,S,,,C,CB,,,L2,C0,,,,,,,,,,,,B,A,,,A,,,A,,,G,,00250,D,Y,,,,,05200,,,,,,,,A,,04500A,,04500A,,36A,,BA,,AA,,YA,,CA,,GA,,A,64,A,14,68,A,K0,,,,,,,,,,,,,,,,,,,,,,,,,F,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,,,,,1,0,1,0,0,2,0,PRE1982.MDB,2026-04-14 02:19:16.142676
836,1967-04-25 00:00:00,2 0574,N2255U,1964-07-20 00:00:00,,KUTZTOWN PA,BRANTLY,B2B,,1530,A,38,028,01,12,09,B,E,A,1,A,S,,,D,B1,,,G,EI,,,,,,,,,,,,B,A,,,A,,,A,,Z,F,KUTZTOWN,00500,C,Y,,,,,02630,,,,,,,,A,,03500A,,00608A,,52A,,FA,,TA,,YA,,BA,,A,,A,64,A,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
837,1966-07-07 00:00:00,2 0575,N78639,1964-07-21 00:00:00,N,COTTONWOOD ID,PIPER,PA-11,,1910,A,12,124,05,20,12,A,A,A,1,A,D,Y,,M,B0,,,Q,D8,,,,,,,,,,,,B,A,,,A,,,N,,,,,,,,,,,,,,,,03400,D,,,A,,00500A,,ZA,,39A,,CA,,AA,,YA,,BA,,EA,,A,64,A,16,88,A,14,,,,,,,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
838,1965-01-26 00:00:00,2 0576,N7034E,1964-07-23 00:00:00,,ARDEN NY,CESSNA,175A,,1300,A,32,039,15,20,23,A,A,A,1,A,D,,,M,B0,,,N1,C1,,,,,,,,,,,,B,A,,,A,,,N,,,,,,,,,,,,,,,,00600,Y,,,A,,00200A,,00200A,,56A,,FA,,AA,,YA,,BA,,YA,,A,64,A,35,64,A,29,64,A,27,,,,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
839,1966-07-07 00:00:00,2 0577,N8349H,1964-07-23 00:00:00,N,SAN PEDRO CALIF,EMIGH,TA-2,,1540,A,05,060,01,20,12,A,A,A,1,A,D,,,D,B0,,,M1,D9,,,00300,,,,,,,,,B,A,,,A,,,N,,,,,,,,,,,,,,,,00000,K,R,,A,Y,13000A,00162C,ZA,00083C,65A,36C,EA,CC,SA,AC,YA,YC,FA,BC,YA,YC,Z,84,A,I,88,J,88,,,,,,,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
840,1972-05-15 00:00:00,2 0578,N290AA,1964-08-16 00:00:00,,SOUTH PLAINFLD NJ,BEECH,35-33,,1900,A,30,022,20,20,28,A,A,A,1,A,D,Y,,D,B0,,,U,EJ,Q,EJ,00150,,,,A,,,,,B,A,,,A,,,A,,Z,F,HADLEY,00100,C,Y,,,,,02400,,,,,,,,A,,00080A,,ZA,,61A,,FA,,AA,,YA,,BA,,YA,,A,88,C,96,64,C,32,88,C,19,,,,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
